date,sn,temp,hum,dir,speed,yl,sw
2021/10/15 15:00,1015.15,24,82,3,2,0,83.28
2021/10/15 16:00,1015.16,23,85,3,1,0,83.28
2021/10/15 17:00,1015.17,22,87,3,1,0,83.28
2021/10/15 18:00,1015.18,21,82,3,2,0,83.28
2021/10/15 19:00,1015.19,21,81,3,2,0,83.28
2021/10/15 20:00,1015.2,21,79,3,2,0,83.28
2021/10/15 21:00,1015.21,20,80,3,2,0,83.28
2021/10/15 22:00,1015.22,20,82,3,2,0,83.28
2021/10/15 23:00,1015.23,24,98,3,1,0,83.28
2021/10/16 0:00,1016,20,82,7,2,0,83.28
2021/10/16 1:00,1016.01,20,83,7,2,0,83.28
2021/10/16 2:00,1016.02,20,83,7,2,0,83.28
2021/10/16 3:00,1016.03,20,84,7,1,0,83.28
2021/10/16 4:00,1016.04,19,90,7,2,0,83.28
2021/10/16 5:00,1016.05,18,93,7,3,0,83.28
2021/10/16 6:00,1016.06,19,90,7,2,0,83.28
2021/10/16 7:00,1016.07,18,86,7,3,0,83.28
2021/10/16 8:00,1016.08,17,99,7,3,0,83.28
2021/10/16 9:00,1016.09,17,100,7,2,0,83.28
2021/10/16 10:00,1016.1,17,99,7,2,0,83.28
2021/10/16 11:00,1016.11,16,97,7,4,0,83.28
2021/10/16 12:00,1016.12,16,100,7,3,0,83.19
2021/10/16 13:00,1016.13,15,95,7,1,0,83.14
2021/10/16 14:00,1016.14,15,93,7,2,0,83.12
2021/10/16 15:00,1016.15,15,98,7,2,0,83.12
2021/10/16 16:00,1016.16,15,99,7,4,0,83.11
2021/10/16 17:00,1016.17,14,94,7,2,0,83.11
2021/10/16 18:00,1016.18,14,97,7,2,0,83.12
2021/10/16 19:00,1016.19,13,92,7,3,0,83.12
2021/10/16 20:00,1016.2,12,94,7,2,0,83.13
2021/10/16 21:00,1016.21,12,95,7,2,0,83.13
2021/10/16 22:00,1016.22,12,94,7,2,0,83.15
2021/10/16 23:00,1016.23,20,82,7,2,0,83.15
2021/10/17 0:00,1017,13,84,6,3,0,83.15
2021/10/17 1:00,1017.01,13,79,6,3,0,83.16
2021/10/17 2:00,1017.02,12,76,6,3,0,83.16
2021/10/17 3:00,1017.03,12,74,6,3,0,83.17
2021/10/17 4:00,1017.04,12,71,6,3,0,83.17
2021/10/17 5:00,1017.05,12,70,6,3,0,83.18
2021/10/17 6:00,1017.06,17.56727273,93.71636364,6,1.316363636,0,83.18
2021/10/17 7:00,1017.07,12,72,6,2,0,83.18
2021/10/17 8:00,1017.08,13,68,6,2,0,83.19
2021/10/17 9:00,1017.09,15,59,6,3,0,83.19
2021/10/17 10:00,1017.1,14,58,6,3,0,83.19
2021/10/17 11:00,1017.11,16,58,6,3,0,83.19
2021/10/17 12:00,1017.12,15,54,6,3,0,83.19
2021/10/17 13:00,1017.13,17,49,6,3,0,83.2
2021/10/17 14:00,1017.14,16,50,6,3,0,83.2
2021/10/17 15:00,1017.15,16,51,6,2,0,83.2
2021/10/17 16:00,1017.16,16,54,6,3,0,83.2
2021/10/17 17:00,1017.17,15,53,6,3,0,83.21
2021/10/17 18:00,1017.18,14,58,6,2,0,83.21
2021/10/17 19:00,1017.19,14,63,6,3,0,83.22
2021/10/17 20:00,1017.2,13,63,6,2,0,83.23
2021/10/17 21:00,1017.21,13,74,6,2,0,83.23
2021/10/17 22:00,1017.22,12,79,6,2,0,83.24
2021/10/17 23:00,1017.23,13,92,6,2,0,83.25
2021/10/18 0:00,1018,11,81,7,1,0,83.26
2021/10/18 1:00,1018.01,11,82,7,2,0,83.27
2021/10/18 2:00,1018.02,11,86,7,2,0,83.27
2021/10/18 3:00,1018.03,11,89,7,1,0,83.28
2021/10/18 4:00,1018.04,11,89,7,2,0,83.28
2021/10/18 5:00,1018.05,11,87,7,2,0,83.28
2021/10/18 6:00,1018.06,11,88,7,2,0,83.29
2021/10/18 7:00,1018.07,11,86,7,1,0,83.29
2021/10/18 8:00,1018.08,11,93,7,2,0,83.29
2021/10/18 9:00,1018.09,11,95,7,2,0,83.29
2021/10/18 10:00,1018.1,13,90,7,1,0,83.29
2021/10/18 11:00,1018.11,15,73,7,1,0,83.29
2021/10/18 12:00,1018.12,16,70,7,1,0,83.29
2021/10/18 13:00,1018.13,17,66,7,1,0,83.29
2021/10/18 14:00,1018.14,18,62,7,2,0,83.29
2021/10/18 15:00,1018.15,17,63,7,1,0,83.29
2021/10/18 16:00,1018.16,17,66,7,1,0,83.29
2021/10/18 17:00,1018.17,17,67,7,1,0,83.29
2021/10/18 18:00,1018.18,16,75,7,1,0,83.29
2021/10/18 19:00,1018.19,16,80,7,1,0,83.29
2021/10/18 20:00,1018.2,16,83,7,1,0,83.29
2021/10/18 21:00,1018.21,15,86,7,2,0,83.29
2021/10/18 22:00,1018.22,15,87,7,1,0,83.29
2021/10/18 23:00,1018.23,11,86,7,2,0,83.29
2021/10/19 0:00,1019,14,94,7,1,0,83.29
2021/10/19 1:00,1019.01,14,93,7,1,0,83.29
2021/10/19 2:00,1019.02,14,95,7,1,0,83.29
2021/10/19 3:00,1019.03,13,95,7,2,0,83.29
2021/10/19 4:00,1019.04,13,95,7,1,0,83.3
2021/10/19 5:00,1019.05,12,94,7,1,0,83.3
2021/10/19 6:00,1019.06,12,95,7,2,0,83.31
2021/10/19 7:00,1019.07,12,98,7,1,0,83.31
2021/10/19 8:00,1019.08,14,96,7,1,0,83.3
2021/10/19 9:00,1019.09,17,73,7,2,0,83.31
2021/10/19 10:00,1019.1,19,63,7,1,0,83.31
2021/10/19 11:00,1019.11,19,57,7,2,0,83.31
2021/10/19 12:00,1019.12,19,50,7,3,0,83.3
2021/10/19 13:00,1019.13,19,50,7,3,0,83.3
2021/10/19 14:00,1019.14,18,56,7,3,0,83.29
2021/10/19 15:00,1019.15,17,59,7,3,0,83.29
2021/10/19 16:00,1019.16,17,63,7,2,0,83.29
2021/10/19 17:00,1019.17,17,64,7,3,0,83.29
2021/10/19 18:00,1019.18,16,64,7,2,0,83.29
2021/10/19 19:00,1019.19,16,62,7,2,0,83.28
2021/10/19 20:00,1019.2,16,64,7,2,0,83.28
2021/10/19 21:00,1019.21,15,67,7,1,0,83.28
2021/10/19 22:00,1019.22,15,71,7,1,0,83.28
2021/10/19 23:00,1019.23,14,93,7,1,0,83.28
2021/10/20 0:00,1020,14,79,3,1,0,83.28
2021/10/20 1:00,1020.01,15,79,3,1,0,83.28
2021/10/20 2:00,1020.02,14,79,3,1,0,83.28
2021/10/20 3:00,1020.03,15,78,3,2,0,83.28
2021/10/20 4:00,1020.04,15,80,3,3,0,83.28
2021/10/20 5:00,1020.05,14,80,3,3,0,83.28
2021/10/20 6:00,1020.06,14,85,3,2,0,83.29
2021/10/20 7:00,1020.07,13,86,3,3,0,83.29
2021/10/20 8:00,1020.08,12,94,3,2,0,83.29
2021/10/20 9:00,1020.09,12,95,3,2,0,83.29
2021/10/20 10:00,1020.1,11,96,3,4,0,83.29
2021/10/20 11:00,1020.11,11,99,3,2,0,83.29
2021/10/20 12:00,1020.12,11,99,3,1,0,83.29
2021/10/20 13:00,1020.13,11,100,3,3,0,83.3
2021/10/20 14:00,1020.14,11,98,3,3,0,83.31
2021/10/20 15:00,1020.15,10,100,3,3,0,83.31
2021/10/20 16:00,1020.16,10,100,3,3,0,83.31
2021/10/20 17:00,1020.17,10,100,3,3,0,83.31
2021/10/20 18:00,1020.18,10,100,3,2,0,83.31
2021/10/20 19:00,1020.19,10,100,3,2,0,83.31
2021/10/20 20:00,1020.2,10,100,3,2,0,83.31
2021/10/20 21:00,1020.21,10,100,3,1,0,83.31
2021/10/20 22:00,1020.22,10,100,3,1,0,83.3
2021/10/20 23:00,1020.23,15,79,3,1,0,83.3
2021/10/21 0:00,1021,10,100,7,1,0,83.3
2021/10/21 1:00,1021.01,10,100,7,1,0,83.3
2021/10/21 2:00,1021.02,10,100,7,1,0,83.3
2021/10/21 3:00,1021.03,10,100,7,1,0,83.3
2021/10/21 4:00,1021.04,10,100,7,1,0,83.31
2021/10/21 5:00,1021.05,11,100,7,1,0,83.31
2021/10/21 6:00,1021.06,11,100,7,2,0,83.31
2021/10/21 7:00,1021.07,11,100,7,2,0,83.31
2021/10/21 8:00,1021.08,10,100,7,3,0,83.31
2021/10/21 9:00,1021.09,11,100,7,2,0,83.31
2021/10/21 10:00,1021.1,11,99,7,2,0,83.31
2021/10/21 11:00,1021.11,12,93,7,1,0,83.31
2021/10/21 12:00,1021.12,14,81,7,1,0,83.32
2021/10/21 13:00,1021.13,16,69,7,1,0,83.32
2021/10/21 14:00,1021.14,15,63,7,1,0,83.31
2021/10/21 15:00,1021.15,16,57,7,2,0,83.31
2021/10/21 16:00,1021.16,14,73,7,2,0,83.31
2021/10/21 17:00,1021.17,14,72,7,2,0,83.31
2021/10/21 18:00,1021.18,13,76,7,2,0,83.31
2021/10/21 19:00,1021.19,13,83,7,2,0,83.3
2021/10/21 20:00,1021.2,12,83,7,2,0,83.3
2021/10/21 21:00,1021.21,12,85,7,2,0,83.3
2021/10/21 22:00,1021.22,12,86,7,2,0,83.3
2021/10/21 23:00,1021.23,10,100,7,2,0,83.3
2021/10/22 0:00,1022,11,88,7,2,0,83.3
2021/10/22 1:00,1022.01,11,91,7,2,0,83.3
2021/10/22 2:00,1022.02,11,91,7,1,0,83.3
2021/10/22 3:00,1022.03,11,95,7,2,0,83.3
2021/10/22 4:00,1022.04,10,94,7,2,0,83.3
2021/10/22 5:00,1022.05,10,96,7,2,0,83.3
2021/10/22 6:00,1022.06,10,97,7,2,0,83.3
2021/10/22 7:00,1022.07,10,97,7,1,0,83.3
2021/10/22 8:00,1022.08,11,91,7,2,0,83.3
2021/10/22 9:00,1022.09,12,84,7,1,0,83.3
2021/10/22 10:00,1022.1,14,77,7,1,0,83.3
2021/10/22 11:00,1022.11,15,64,7,2,0,83.3
2021/10/22 12:00,1022.12,16,54,7,3,0,83.3
2021/10/22 13:00,1022.13,17,49,7,3,0,83.3
2021/10/22 14:00,1022.14,17,50,7,3,0,83.3
2021/10/22 15:00,1022.15,17,47,7,3,0,83.29
2021/10/22 16:00,1022.16,16,52,7,3,0,83.29
2021/10/22 17:00,1022.17,16,55,7,2,0,83.29
2021/10/22 18:00,1022.18,15,59,7,2,0,83.29
2021/10/22 19:00,1022.19,15,62,7,2,0,83.29
2021/10/22 20:00,1022.2,14,76,7,1,0,83.29
2021/10/22 21:00,1022.21,13,80,7,2,0,83.29
2021/10/22 22:00,1022.22,13,83,7,2,0,83.29
2021/10/22 23:00,1022.23,11,90,7,2,0,83.28
2021/10/23 0:00,1023,11,88,7,2,0,83.28
2021/10/23 1:00,1023.01,11,91,7,1,0,83.28
2021/10/23 2:00,1023.02,11,93,7,1,0,83.28
2021/10/23 3:00,1023.03,11,94,7,1,0,83.28
2021/10/23 4:00,1023.04,11,90,7,2,0,83.28
2021/10/23 5:00,1023.05,11,92,7,1,0,83.28
2021/10/23 6:00,1023.06,10,96,7,2,0,83.28
2021/10/23 7:00,1023.07,10,98,7,2,0,83.28
2021/10/23 8:00,1023.08,12,88,7,1,0,83.28
2021/10/23 9:00,1023.09,15,68,7,1,0,83.28
2021/10/23 10:00,1023.1,18,50,7,2,0,83.29
2021/10/23 11:00,1023.11,19,46,7,2,0,83.29
2021/10/23 12:00,1023.12,19,48,7,3,0,83.29
2021/10/23 13:00,1023.13,20,49,7,3,0,83.29
2021/10/23 14:00,1023.14,20,48,7,3,0,83.29
2021/10/23 15:00,1023.15,20,48,7,2,0,83.28
2021/10/23 16:00,1023.16,19,48,7,3,0,83.28
2021/10/23 17:00,1023.17,18,52,7,2,0,83.28
2021/10/23 18:00,1023.18,17,56,7,2,0,83.28
2021/10/23 19:00,1023.19,16,68,7,1,0,83.28
2021/10/23 20:00,1023.2,16,69,7,1,0,83.27
2021/10/23 21:00,1023.21,15,70,7,1,0,83.27
2021/10/23 22:00,1023.22,15,78,7,1,0,83.26
2021/10/23 23:00,1023.23,12,83,7,2,0,83.25
2021/10/24 0:00,1024,14,84,2,1,0,83.25
2021/10/24 1:00,1024.01,14,90,2,1,0,83.26
2021/10/24 2:00,1024.02,13,97,2,2,0,83.27
2021/10/24 3:00,1024.03,13,97,2,2,0,83.27
2021/10/24 4:00,1024.04,13,98,2,2,0,83.28
2021/10/24 5:00,1024.05,13,98,2,2,0,83.28
2021/10/24 6:00,1024.06,13,99,2,1,0,83.28
2021/10/24 7:00,1024.07,13,100,2,2,0,83.29
2021/10/24 8:00,1024.08,14,98,2,2,0,83.29
2021/10/24 9:00,1024.09,15,89,2,1,0,83.29
2021/10/24 10:00,1024.1,18,73,2,1,0,83.29
2021/10/24 11:00,1024.11,19,58,2,2,0,83.29
2021/10/24 12:00,1024.12,20,57,2,2,0,83.29
2021/10/24 13:00,1024.13,19,54,2,2,0,83.29
2021/10/24 14:00,1024.14,20,53,2,2,0,83.29
2021/10/24 15:00,1024.15,19,53,2,2,0,83.29
2021/10/24 16:00,1024.16,19,57,2,2,0,83.29
2021/10/24 17:00,1024.17,18,61,2,2,0,83.28
2021/10/24 18:00,1024.18,18,56,2,2,0,83.28
2021/10/24 19:00,1024.19,18,67,2,1,0,83.28
2021/10/24 20:00,1024.2,17,75,2,1,0,83.28
2021/10/24 21:00,1024.21,16,81,2,1,0,83.27
2021/10/24 22:00,1024.22,15,84,2,2,0,83.27
2021/10/24 23:00,1024.23,15,80,2,2,0,83.28
2021/10/25 0:00,1025,13,91,7,1,0,83.28
2021/10/25 1:00,1025.01,13,95,7,1,0,83.29
2021/10/25 2:00,1025.02,12,97,7,2,0,83.31
2021/10/25 3:00,1025.03,11,99,7,2,0,83.32
2021/10/25 4:00,1025.04,11,99,7,2,0,83.33
2021/10/25 5:00,1025.05,10,100,7,2,0,83.33
2021/10/25 6:00,1025.06,10,100,7,2,0.5,83.33
2021/10/25 7:00,1025.07,10,100,7,2,0,83.34
2021/10/25 8:00,1025.08,12,96,7,2,0,83.34
2021/10/25 9:00,1025.09,15,82,7,1,0.5,83.34
2021/10/25 10:00,1025.1,19,64,7,1,0.5,83.34
2021/10/25 11:00,1025.11,19,54,7,2,1,83.34
2021/10/25 12:00,1025.12,20,47,7,2,0,83.34
2021/10/25 13:00,1025.13,20,45,7,3,0,83.33
2021/10/25 14:00,1025.14,21,48,7,3,0.5,83.32
2021/10/25 15:00,1025.15,20,52,7,3,0,83.32
2021/10/25 16:00,1025.16,19,58,7,2,0,83.31
2021/10/25 17:00,1025.17,18,63,7,2,0,83.31
2021/10/25 18:00,1025.18,17,68,7,2,0,83.31
2021/10/25 19:00,1025.19,16,76,7,1,0,83.31
2021/10/25 20:00,1025.2,15,84,7,1,0.5,83.31
2021/10/25 21:00,1025.21,14,89,7,1,0,83.31
2021/10/25 22:00,1025.22,14,90,7,1,0,83.3
2021/10/25 23:00,1025.23,14,90,7,2,0,83.3
2021/10/26 0:00,1026,12,96,7,2,0.5,83.3
2021/10/26 1:00,1026.01,12,98,7,2,0,83.3
2021/10/26 2:00,1026.02,12,99,7,2,0,83.3
2021/10/26 3:00,1026.03,11,100,7,2,0,83.3
2021/10/26 4:00,1026.04,11,100,7,2,0,83.3
2021/10/26 5:00,1026.05,11,100,7,2,0,83.31
2021/10/26 6:00,1026.06,11,100,7,2,0,83.31
2021/10/26 7:00,1026.07,11,100,7,2,0,83.32
2021/10/26 8:00,1026.08,12,96,7,2,1,83.33
2021/10/26 9:00,1026.09,15,84,7,1,0,83.34
2021/10/26 10:00,1026.1,19,68,7,1,0.5,83.35
2021/10/26 11:00,1026.11,20,64,7,2,0.5,83.36
2021/10/26 12:00,1026.12,21,63,7,2,0,83.36
2021/10/26 13:00,1026.13,23,61,7,2,0,83.36
2021/10/26 14:00,1026.14,22,60,7,2,0,83.36
2021/10/26 15:00,1026.15,21,63,7,2,0,83.36
2021/10/26 16:00,1026.16,21,63,7,2,0,83.36
2021/10/26 17:00,1026.17,20,64,7,2,0,83.37
2021/10/26 18:00,1026.18,19,70,7,2,0,83.38
2021/10/26 19:00,1026.19,18,78,7,1,0,83.38
2021/10/26 20:00,1026.2,18,84,7,1,0,83.38
2021/10/26 21:00,1026.21,17,89,7,1,0,83.38
2021/10/26 22:00,1026.22,16,93,7,1,0,83.39
2021/10/26 23:00,1026.23,13,94,7,1,0,83.39
2021/10/27 0:00,1027,15,97,2,2,0,83.39
2021/10/27 1:00,1027.01,14,98,2,2,0,83.38
2021/10/27 2:00,1027.02,14,99,2,2,0,83.38
2021/10/27 3:00,1027.03,14,99,2,2,0,83.38
2021/10/27 4:00,1027.04,14,99,2,2,0,83.38
2021/10/27 5:00,1027.05,14,99,2,1,0,83.38
2021/10/27 6:00,1027.06,14,99,2,2,0,83.38
2021/10/27 7:00,1027.07,14,98,2,1,0,83.38
2021/10/27 8:00,1027.08,15,95,2,1,0,83.38
2021/10/27 9:00,1027.09,16,88,2,1,0,83.38
2021/10/27 10:00,1027.1,18,81,2,1,0,83.38
2021/10/27 11:00,1027.11,19,75,2,2,0,83.38
2021/10/27 12:00,1027.12,20,73,2,1,0,83.37
2021/10/27 13:00,1027.13,21,65,2,2,0,83.37
2021/10/27 14:00,1027.14,20,62,2,2,0,83.36
2021/10/27 15:00,1027.15,20,65,2,2,0,83.36
2021/10/27 16:00,1027.16,19,66,2,2,0,83.36
2021/10/27 17:00,1027.17,19,67,2,2,0,83.36
2021/10/27 18:00,1027.18,19,69,2,1,0,83.35
2021/10/27 19:00,1027.19,18,72,2,1,0,83.35
2021/10/27 20:00,1027.2,18,82,2,1,0,83.34
2021/10/27 21:00,1027.21,17,85,2,1,0,83.34
2021/10/27 22:00,1027.22,17,87,2,1,0,83.34
2021/10/27 23:00,1027.23,15,95,2,0,0,83.34
2021/10/28 0:00,1028,17,89,2,1,0,83.34
2021/10/28 1:00,1028.01,16,90,2,1,0,83.34
2021/10/28 2:00,1028.02,16,91,2,1,0,83.34
2021/10/28 3:00,1028.03,16,91,2,1,0,83.34
2021/10/28 4:00,1028.04,16,89,2,1,0,83.34
2021/10/28 5:00,1028.05,16,91,2,1,0,83.34
2021/10/28 6:00,1028.06,16,92,2,2,0,83.34
2021/10/28 7:00,1028.07,16,89,2,2,0,83.34
2021/10/28 8:00,1028.08,16,87,2,1,0,83.35
2021/10/28 9:00,1028.09,17,83,2,2,0,83.36
2021/10/28 10:00,1028.1,17,78,2,2,0,83.36
2021/10/28 11:00,1028.11,18,75,2,1,0,83.37
2021/10/28 12:00,1028.12,19,70,2,2,0,83.37
2021/10/28 13:00,1028.13,19,63,2,2,0,83.37
2021/10/28 14:00,1028.14,19,63,2,2,0,83.36
2021/10/28 15:00,1028.15,19,62,2,2,0,83.36
2021/10/28 16:00,1028.16,18,62,2,2,0,83.35
2021/10/28 17:00,1028.17,18,66,2,2,0.5,83.34
2021/10/28 18:00,1028.18,18,66,2,2,0,83.34
2021/10/28 19:00,1028.19,17,74,2,1,0,83.33
2021/10/28 20:00,1028.2,17,80,2,1,0,83.33
2021/10/28 21:00,1028.21,16,82,2,1,0,83.33
2021/10/28 22:00,1028.22,16,82,2,1,0,83.34
2021/10/28 23:00,1028.23,17,89,2,1,1.5,83.34
2021/10/29 0:00,1029,15,88,7,2,0,83.34
2021/10/29 1:00,1029.01,14,90,7,2,0,83.35
2021/10/29 2:00,1029.02,14,91,7,1,0.5,83.35
2021/10/29 3:00,1029.03,14,91,7,1,0,83.35
2021/10/29 4:00,1029.04,14,93,7,2,0,83.35
2021/10/29 5:00,1029.05,13,92,7,1,0,83.36
2021/10/29 6:00,1029.06,13,93,7,1,0,83.36
2021/10/29 7:00,1029.07,13,94,7,2,0,83.36
2021/10/29 8:00,1029.08,14,89,7,2,0,83.36
2021/10/29 9:00,1029.09,17,73,7,1,0,83.36
2021/10/29 10:00,1029.1,19,63,7,2,0,83.36
2021/10/29 11:00,1029.11,20,61,7,1,0,83.36
2021/10/29 12:00,1029.12,21,58,7,2,0,83.36
2021/10/29 13:00,1029.13,21,51,7,2,0,83.36
2021/10/29 14:00,1029.14,22,48,7,2,0,83.36
2021/10/29 15:00,1029.15,22,49,7,2,0,83.35
2021/10/29 16:00,1029.16,21,50,7,2,0,83.35
2021/10/29 17:00,1029.17,20,55,7,2,0,83.34
2021/10/29 18:00,1029.18,19,62,7,1,0,83.34
2021/10/29 19:00,1029.19,17,73,7,1,0,83.34
2021/10/29 20:00,1029.2,16,80,7,1,0,83.33
2021/10/29 21:00,1029.21,15,85,7,1,0,83.33
2021/10/29 22:00,1029.22,15,88,7,1,0,83.33
2021/10/29 23:00,1029.23,16,86,7,1,0,83.33
2021/10/30 0:00,1030,14,89,7,2,0.5,83.33
2021/10/30 1:00,1030.01,14,90,7,2,0,83.33
2021/10/30 2:00,1030.02,14,89,7,2,0.5,83.33
2021/10/30 3:00,1030.03,14,90,7,1,0,83.33
2021/10/30 4:00,1030.04,14,90,7,1,0,83.33
2021/10/30 5:00,1030.05,13,91,7,2,0,83.33
2021/10/30 6:00,1030.06,13,92,7,2,0,83.33
2021/10/30 7:00,1030.07,13,93,7,2,0,83.34
2021/10/30 8:00,1030.08,14,90,7,1,0,83.34
2021/10/30 9:00,1030.09,17,79,7,1,0,83.34
2021/10/30 10:00,1030.1,20,60,7,1,0,83.34
2021/10/30 11:00,1030.11,22,54,7,2,0,83.34
2021/10/30 12:00,1030.12,22,48,7,2,0,83.34
2021/10/30 13:00,1030.13,23,48,7,2,0,83.33
2021/10/30 14:00,1030.14,23,46,7,1,0,83.33
2021/10/30 15:00,1030.15,23,43,7,2,0,83.32
2021/10/30 16:00,1030.16,22,46,7,2,0,83.32
2021/10/30 17:00,1030.17,20,51,7,2,0.5,83.32
2021/10/30 18:00,1030.18,19,59,7,2,0,83.32
2021/10/30 19:00,1030.19,18,61,7,2,1,83.32
2021/10/30 20:00,1030.2,17,72,7,1,0.5,83.32
2021/10/30 21:00,1030.21,15,81,7,1,0.5,83.32
2021/10/30 22:00,1030.22,14,88,7,1,0,83.32
2021/10/30 23:00,1030.23,14,89,7,2,0,83.33
2021/10/31 0:00,1031,13,89,7,2,0.5,83.34
2021/10/31 1:00,1031.01,12,91,7,2,0,83.34
2021/10/31 2:00,1031.02,12,92,7,2,0,83.34
2021/10/31 3:00,1031.03,11,94,7,2,0,83.34
2021/10/31 4:00,1031.04,11,95,7,2,0,83.34
2021/10/31 5:00,1031.05,11,96,7,2,0,83.34
2021/10/31 6:00,1031.06,11,96,7,2,0,83.34
2021/10/31 7:00,1031.07,11,97,7,2,0,83.34
2021/10/31 8:00,1031.08,12,92,7,1,0,83.34
2021/10/31 9:00,1031.09,15,82,7,1,0,83.35
2021/10/31 10:00,1031.1,18,64,7,1,0,83.34
2021/10/31 11:00,1031.11,21,56,7,2,0,83.34
2021/10/31 12:00,1031.12,22,52,7,2,0,83.34
2021/10/31 13:00,1031.13,22,49,7,2,0,83.34
2021/10/31 14:00,1031.14,22,51,7,2,0,83.34
2021/10/31 15:00,1031.15,21,51,7,2,0,83.35
2021/10/31 16:00,1031.16,21,48,7,2,0,83.34
2021/10/31 17:00,1031.17,20,54,7,2,0,83.34
2021/10/31 18:00,1031.18,18,66,7,2,0,83.34
2021/10/31 19:00,1031.19,17,73,7,1,0,83.34
2021/10/31 20:00,1031.2,16,78,7,1,0,83.34
2021/10/31 21:00,1031.21,15,83,7,1,0,83.34
2021/10/31 22:00,1031.22,15,85,7,1,0,83.34
2021/10/31 23:00,1031.23,13,87,7,2,0,83.34
2021/11/1 0:00,1101,14,88,2,1,0,83.33
2021/11/1 1:00,1101.01,14,89,2,1,0,83.33
2021/11/1 2:00,1101.02,14,91,2,1,0,83.32
2021/11/1 3:00,1101.03,13,93,2,2,0,83.32
2021/11/1 4:00,1101.04,14,92,2,2,0,83.32
2021/11/1 5:00,1101.05,14,93,2,2,0,83.31
2021/11/1 6:00,1101.06,14,94,2,1,0,83.31
2021/11/1 7:00,1101.07,14,88,2,1,0,83.32
2021/11/1 8:00,1101.08,14,86,2,1,0,83.32
2021/11/1 9:00,1101.09,16,83,2,1,0,83.32
2021/11/1 10:00,1101.1,19,80,2,1,0,83.33
2021/11/1 11:00,1101.11,21,60,2,2,0,83.34
2021/11/1 12:00,1101.12,22,51,2,2,0,83.34
2021/11/1 13:00,1101.13,22,50,2,3,0,83.34
2021/11/1 14:00,1101.14,23,43,2,2,0,83.34
2021/11/1 15:00,1101.15,22,41,2,3,0,83.33
2021/11/1 16:00,1101.16,21,41,2,2,0,83.33
2021/11/1 17:00,1101.17,20,42,2,2,0,83.32
2021/11/1 18:00,1101.18,20,42,2,2,0,83.32
2021/11/1 19:00,1101.19,19,53,2,1,0,83.31
2021/11/1 20:00,1101.2,18,58,2,1,0,83.31
2021/11/1 21:00,1101.21,17,63,2,1,0,83.31
2021/11/1 22:00,1101.22,16,70,2,1,0,83.31
2021/11/1 23:00,1101.23,15,87,2,1,0,83.31
2021/11/2 0:00,1102,16,73,7,1,0,83.31
2021/11/2 1:00,1102.01,15,75,7,1,0,83.3
2021/11/2 2:00,1102.02,15,77,7,1,0,83.3
2021/11/2 3:00,1102.03,15,79,7,1,0,83.3
2021/11/2 4:00,1102.04,15,78,7,2,0,83.3
2021/11/2 5:00,1102.05,15,80,7,1,0,83.31
2021/11/2 6:00,1102.06,15,82,7,1,0,83.31
2021/11/2 7:00,1102.07,15,83,7,1,0,83.31
2021/11/2 8:00,1102.08,16,85,7,1,0,83.31
2021/11/2 9:00,1102.09,16,89,7,1,0,83.32
2021/11/2 10:00,1102.1,17,88,7,1,0,83.32
2021/11/2 11:00,1102.11,18,83,7,1,0,83.32
2021/11/2 12:00,1102.12,19,79,7,1,0,83.32
2021/11/2 13:00,1102.13,18,79,7,1,0,83.31
2021/11/2 14:00,1102.14,18,81,7,1,0,83.31
2021/11/2 15:00,1102.15,17,83,7,3,0,83.31
2021/11/2 16:00,1102.16,16,89,7,2,0,83.31
2021/11/2 17:00,1102.17,16,91,7,2,0,83.31
2021/11/2 18:00,1102.18,16,92,7,1,0,83.31
2021/11/2 19:00,1102.19,16,98,7,1,0,83.31
2021/11/2 20:00,1102.2,16,100,7,2,0,83.3
2021/11/2 21:00,1102.21,16,100,7,1,0,83.3
2021/11/2 22:00,1102.22,16,100,7,1,0,83.3
2021/11/2 23:00,1102.23,16,70,7,1,0,83.31
2021/11/3 0:00,1103,16,100,3,1,0,83.31
2021/11/3 1:00,1103.01,15,100,3,1,0,83.31
2021/11/3 2:00,1103.02,15,100,3,1,0,83.31
2021/11/3 3:00,1103.03,15,100,3,2,0,83.31
2021/11/3 4:00,1103.04,15,100,3,2,0,83.31
2021/11/3 5:00,1103.05,15,100,3,1,0,83.31
2021/11/3 6:00,1103.06,15,100,3,1,0,83.31
2021/11/3 7:00,1103.07,15,98,3,1,0,83.31
2021/11/3 8:00,1103.08,16,99,3,1,0,83.31
2021/11/3 9:00,1103.09,16,90,3,1,0,83.31
2021/11/3 10:00,1103.1,17,80,3,2,0,83.31
2021/11/3 11:00,1103.11,18,73,3,2,0,83.31
2021/11/3 12:00,1103.12,18,68,3,1,0,83.31
2021/11/3 13:00,1103.13,19,63,3,1,0,83.31
2021/11/3 14:00,1103.14,19,64,3,1,0,83.31
2021/11/3 15:00,1103.15,19,68,3,1,0,83.31
2021/11/3 16:00,1103.16,18,70,3,2,0,83.31
2021/11/3 17:00,1103.17,18,76,3,2,0,83.31
2021/11/3 18:00,1103.18,17,82,3,1,0,83.31
2021/11/3 19:00,1103.19,16,87,3,1,0,83.3
2021/11/3 20:00,1103.2,15,92,3,1,0,83.3
2021/11/3 21:00,1103.21,14,97,3,2,0,83.29
2021/11/3 22:00,1103.22,14,97,3,2,0,83.29
2021/11/3 23:00,1103.23,15,100,3,1,0,83.29
